ID;Genre;Senior;Enfants;Anciennete;Multi-lignes;Service Internet;Autres Services;Partenaire;Contrat;Facturation electronique;Mode de paiement;charges mensuelles;Charges totales;Desabonnement
5705;Femme;0;Non;19;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;86,85;1564,4;Non
5706;Homme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;19,65;19,65;Non
5708;Femme;0;Non;2;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;45,55;84,4;Non
5709;Femme;1;Oui;11;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;78,1;864,85;Non
5712;Femme;1;Non;20;Oui;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;90,8;1951;Oui
5713;Femme;0;Non;23;Non;Non;Oui;Non;Mensuel;Oui;Virement bancaire;20,3;470,6;Non
5714;Homme;1;Non;49;Oui;DSL;Oui;Non;Bisannuel;Non;Carte bancaire;81,35;4060,9;Non
5715;Femme;0;Oui;4;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;97,95;384,5;Oui
5716;Homme;0;Non;32;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;108,15;3432,9;Oui
5717;Homme;0;Oui;2;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;55,3;108,65;Non
5720;Femme;0;Oui;24;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;19,7;494,05;Non
5721;Femme;0;Non;32;Oui;Fibre optique;Oui;Non;Annuel;Oui;Carte bancaire;104,05;3416,85;Non
5722;Femme;0;Non;27;Non;DSL;Oui;Non;Bisannuel;Non;Virement bancaire;52,85;1498,65;Non
5723;Femme;1;Non;27;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;104,3;2867,75;Oui
5724;Homme;0;Non;58;Oui;Fibre optique;Oui;Non;Mensuel;Non;Virement bancaire;80,65;4807,35;Non
5725;Homme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;71,35;71,35;Oui
5726;Femme;0;Oui;18;Oui;Non;Oui;Oui;Bisannuel;Oui;Carte bancaire;24,65;471,35;Non
5727;Femme;0;Oui;47;Non;Non;Oui;Oui;Bisannuel;Oui;Virement bancaire;21,3;1041,8;Non
5728;Femme;0;Oui;70;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque electronique;110,2;7689,8;Non
5729;Femme;0;Non;13;Oui;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;89,4;1132,35;Oui
5730;Femme;0;Oui;36;Non;DSL;Oui;Oui;Mensuel;Non;Carte bancaire;51,05;1815;Non
5731;Homme;0;Non;67;Non;Non;Oui;Non;Bisannuel;Oui;Cheque papier;19,8;1311,3;Non
5732;Femme;0;Non;10;Non;Non;Oui;Non;Mensuel;Oui;Cheque papier;19,9;199,45;Non
5734;Femme;0;Oui;71;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;19,85;1326,35;Non
5735;Homme;0;Oui;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Cheque papier;89,4;6376,55;Non
5736;Femme;0;Oui;48;Non;Non;Oui;Oui;Bisannuel;Non;Cheque papier;20;935,9;Non
5737;Homme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;20,05;20,05;Non
5738;Homme;0;Oui;18;Non;DSL;Oui;Oui;Mensuel;Non;Cheque electronique;83,25;1611,15;Non
5740;Homme;1;Non;67;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Virement bancaire;102,9;6989,7;Non
5741;Homme;0;Oui;69;Non;DSL;Non;Oui;Bisannuel;Non;Cheque papier;39,1;2779,5;Non
5742;Homme;0;Non;19;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;99,95;1931,75;Oui
5743;Homme;1;Non;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque papier;114,5;8331,95;Non
5744;Femme;1;Non;38;Non;Non;Oui;Non;Bisannuel;Non;Cheque papier;20,2;735,9;Non
5745;Homme;1;Non;40;Non;DSL;Oui;Oui;Annuel;Non;Cheque electronique;55,8;2283,3;Non
5746;Femme;0;Oui;61;Oui;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;24,2;1445,2;Non
5747;Femme;0;Non;10;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;81;818,05;Oui
5748;Homme;0;Non;32;Oui;DSL;Oui;Oui;Annuel;Oui;Carte bancaire;72,8;2333,05;Non
5749;Femme;0;Non;21;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;99,85;1992,55;Non
5750;Femme;1;Non;59;Oui;Fibre optique;Oui;Non;Annuel;Oui;Cheque electronique;99,5;5890;Non
5751;Femme;1;Non;13;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;70,15;916,75;Oui
5752;Femme;0;Non;47;Non;Non;Oui;Non;Bisannuel;Non;Carte bancaire;20,25;1029,8;Non
5753;Homme;0;Oui;69;Oui;Non;Oui;Oui;Bisannuel;Oui;Virement bancaire;26;1796,55;Non
5754;Homme;0;Non;2;Non;Non;Oui;Non;Mensuel;Oui;Carte bancaire;19,9;33,7;Non
5755;Femme;0;Oui;22;Non;Non;Oui;Oui;Mensuel;Non;Virement bancaire;19,05;454,05;Non
5756;Homme;1;Non;15;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;96,5;1392,25;Non
5758;Femme;1;Non;28;Oui;Non;Oui;Oui;Mensuel;Non;Cheque papier;25,7;734,6;Non
5759;Homme;0;Non;22;Non;Non;Oui;Non;Annuel;Non;Cheque papier;20,3;475,1;Non
5760;Femme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;70,15;70,15;Oui
5762;Femme;0;Oui;48;Non;DSL;Non;Oui;Bisannuel;Non;Cheque papier;39,4;1978,65;Non
5763;Homme;1;Non;30;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;105,7;3181,8;Non
5765;Homme;1;Non;57;Oui;Fibre optique;Oui;Non;Bisannuel;Non;Cheque electronique;93,75;5625,55;Non
5766;Femme;1;Non;68;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Carte bancaire;96,55;6581,9;Oui
5768;Femme;0;Non;65;Non;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;59,8;3808,2;Non
5769;Homme;0;Non;44;Non;Fibre optique;Oui;Oui;Annuel;Oui;Virement bancaire;90,65;3974,15;Non
5770;Femme;0;Oui;71;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;109;7661,8;Non
5771;Femme;0;Non;37;Oui;DSL;Oui;Oui;Annuel;Non;Carte bancaire;68,1;2479,25;Non
5773;Homme;0;Oui;69;Oui;DSL;Oui;Oui;Bisannuel;Oui;Virement bancaire;81,95;5601,4;Non
5774;Femme;0;Non;35;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;60,55;1982,6;Non
5775;Homme;0;Non;5;Non;DSL;Oui;Non;Mensuel;Oui;Virement bancaire;65,6;339,9;Non
5776;Homme;0;Oui;58;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Virement bancaire;82,5;4828,05;Non
5777;Homme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Virement bancaire;82,3;5980,55;Non
5778;Homme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Non;Cheque papier;68,15;4808,7;Non
5779;Femme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Carte bancaire;20,3;20,3;Non
5780;Femme;0;Non;39;Non;Fibre optique;Oui;Non;Annuel;Oui;Cheque electronique;95,55;3692,85;Oui
5782;Femme;0;Non;27;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;89,2;2383,6;Non
5783;Femme;1;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;69,65;69,65;Oui
5785;Femme;0;Non;18;Non;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;74,8;1438,05;Non
5786;Homme;0;Oui;46;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;20,2;917,45;Non
5787;Femme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;84,4;6096,45;Non
5788;Femme;0;Non;36;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;87,55;3078,1;Oui
5789;Femme;0;Non;4;Non;DSL;Non;Oui;Mensuel;Oui;Cheque electronique;25,15;99,95;Non
5790;Femme;0;Non;25;Non;Non;Oui;Non;Bisannuel;Non;Carte bancaire;19,8;475,2;Non
5791;Femme;0;Oui;40;Non;DSL;Non;Oui;Mensuel;Oui;Cheque electronique;50,85;2036,55;Non
5792;Homme;0;Non;63;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;102,4;6444,05;Non
5793;Femme;1;Non;15;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;96,3;1426,75;Oui
5794;Homme;0;Non;14;Oui;DSL;Oui;Non;Mensuel;Oui;Carte bancaire;55,5;767,55;Non
5795;Homme;1;Non;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;109,75;7932,5;Non
5796;Homme;0;Non;39;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;106,4;4040,65;Non
5797;Femme;0;Oui;47;Non;DSL;Non;Oui;Bisannuel;Oui;Carte bancaire;60;2768,65;Non
5798;Homme;0;Non;19;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;88,8;1672,35;Non
5799;Femme;0;Non;5;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;85,2;474,8;Oui
5800;Femme;0;Non;13;Non;DSL;Non;Non;Mensuel;Oui;Cheque electronique;35,1;446,1;Oui
5802;Homme;1;Non;34;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;75,55;2425,4;Non
5803;Femme;0;Non;42;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;49,55;2077,95;Non
5805;Femme;0;Oui;71;Oui;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;23,9;1663,5;Non
5806;Homme;1;Non;19;Non;DSL;Oui;Oui;Mensuel;Non;Virement bancaire;66,4;1286,05;Non
5807;Femme;0;Oui;2;Non;Non;Oui;Non;Mensuel;Oui;Cheque electronique;19,6;35,85;Oui
5808;Homme;0;Non;57;Non;Non;Oui;Non;Bisannuel;Non;Carte bancaire;18,8;1094,35;Non
5809;Homme;0;Non;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque electronique;108,4;7719,5;Non
5811;Femme;0;Oui;17;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;85,45;1451,6;Oui
5812;Homme;0;Non;61;Oui;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;80,9;4932,5;Non
5813;Homme;0;Oui;1;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;71;71;Oui
5814;Homme;0;Oui;48;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Carte bancaire;111,8;5443,65;Non
5815;Homme;0;Non;16;Non;Non;Oui;Non;Mensuel;Oui;Carte bancaire;20,6;330,25;Non
5816;Homme;1;Non;9;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;85,05;746,5;Oui
5817;Femme;0;Non;3;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;44,6;122,7;Non
5818;Homme;0;Oui;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;44,4;44,4;Oui
5819;Homme;0;Non;65;Oui;Fibre optique;Oui;Non;Bisannuel;Non;Carte bancaire;105,1;6631,85;Non
5820;Femme;0;Oui;70;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;115,15;8250;Non
5821;Homme;0;Non;60;Non;DSL;Oui;Oui;Annuel;Oui;Cheque papier;59,8;3561,15;Non
5822;Femme;0;Non;69;Oui;Non;Oui;Oui;Annuel;Oui;Cheque electronique;26,3;1763,55;Non
5823;Femme;1;Non;35;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;70,55;2419;Non
5824;Femme;0;Non;22;Non;Non;Oui;Non;Mensuel;Oui;Cheque papier;20,05;470,2;Non
5825;Homme;0;Oui;66;Oui;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;79,85;5234,95;Non
5826;Homme;1;Non;1;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;70,3;70,3;Oui
5827;Femme;0;Non;1;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;79,35;79,35;Oui
5828;Homme;0;Oui;34;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;90,05;3097;Non
5829;Femme;0;Oui;72;Oui;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;24,45;1709,1;Non
5830;Homme;0;Oui;31;Non;DSL;Non;Oui;Annuel;Non;Cheque electronique;59,95;1848,8;Non
5831;Homme;0;Oui;30;Oui;Non;Oui;Non;Annuel;Non;Virement bancaire;25,35;723,3;Non
5832;Femme;0;Non;9;Non;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;90,8;809,75;Oui
5833;Homme;0;Oui;20;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;70,45;1470,95;Oui
5835;Femme;0;Non;65;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;105,05;6914,95;Non
5836;Femme;0;Oui;30;Non;Non;Oui;Oui;Bisannuel;Non;Cheque papier;19,3;602,9;Non
5837;Homme;0;Non;6;Non;Non;Oui;Non;Annuel;Non;Cheque papier;19,15;124,4;Non
5838;Femme;0;Non;2;Non;DSL;Non;Non;Mensuel;Non;Cheque electronique;51,4;96,8;Non
5839;Homme;0;Oui;53;Oui;DSL;Oui;Oui;Mensuel;Non;Cheque electronique;71,85;3827,9;Non
5840;Homme;1;Non;7;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;75,4;533,05;Non
5842;Homme;1;Non;70;Non;DSL;Non;Non;Annuel;Oui;Cheque electronique;45,25;3264,45;Oui
5843;Femme;0;Non;13;Oui;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;78,75;995,35;Non
5844;Homme;1;Non;35;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Virement bancaire;81,6;2815,25;Non
5845;Femme;0;Non;2;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;70,4;154,8;Non
5846;Femme;0;Non;3;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;75,8;246,3;Oui
5848;Femme;0;Non;62;Oui;Fibre optique;Oui;Non;Annuel;Oui;Virement bancaire;94;5757,2;Non
5849;Homme;0;Oui;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Carte bancaire;103,95;7517,7;Non
5850;Homme;0;Non;63;Non;Non;Oui;Oui;Bisannuel;Oui;Virement bancaire;19,95;1234,8;Non
5851;Homme;1;Non;20;Non;Fibre optique;Oui;Non;Mensuel;Non;Carte bancaire;71,3;1389,2;Oui
5852;Femme;1;Non;35;Oui;Fibre optique;Oui;Non;Annuel;Oui;Virement bancaire;110,8;3836,3;Non
5854;Homme;0;Non;62;Oui;Fibre optique;Oui;Oui;Annuel;Non;Cheque electronique;96,1;6001,45;Non
5856;Femme;0;Non;55;Non;DSL;Oui;Non;Mensuel;Oui;Carte bancaire;50,55;2832,75;Non
5857;Femme;0;Non;11;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;44,65;472,25;Non
5858;Femme;0;Oui;17;Oui;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;88,25;1460,65;Oui
5859;Femme;0;Non;61;Non;Non;Oui;Non;Annuel;Non;Virement bancaire;19,45;1336,35;Non
5860;Femme;0;Non;71;Oui;DSL;Oui;Oui;Bisannuel;Non;Carte bancaire;89,3;6388,65;Non
5861;Femme;0;Non;2;Non;Fibre optique;Oui;Non;Mensuel;Non;Virement bancaire;70;153,05;Oui
5862;Homme;0;Non;35;Non;Non;Oui;Non;Bisannuel;Non;Cheque papier;19,25;677,9;Non
5863;Femme;0;Non;17;Non;Fibre optique;Oui;Non;Mensuel;Non;Virement bancaire;70,5;1165,6;Non
5864;Femme;0;Non;21;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;97,35;2119,5;Oui
5865;Femme;0;Non;47;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;19,65;921,55;Non
5867;Homme;0;Non;3;Non;Non;Oui;Non;Mensuel;Oui;Cheque papier;19,65;68,35;Non
5868;Homme;1;Non;44;Non;Non;Oui;Oui;Bisannuel;Oui;Carte bancaire;19,35;847,25;Non
5869;Femme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;44;44;Non
5870;Femme;0;Oui;44;Oui;Fibre optique;Oui;Oui;Annuel;Non;Cheque electronique;94,4;4295,35;Non
5871;Homme;0;Oui;5;Oui;Non;Oui;Oui;Mensuel;Oui;Virement bancaire;25,9;135;Oui
5872;Homme;0;Non;24;Oui;DSL;Oui;Non;Mensuel;Oui;Virement bancaire;55,65;1400,55;Oui
5873;Femme;0;Oui;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;69,65;69,65;Oui
5874;Femme;0;Non;18;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;75,4;1380,4;Non
5875;Femme;0;Non;10;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;100,6;1060,2;Oui
5876;Femme;0;Non;65;Non;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;71;4386,2;Non
5877;Femme;1;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;86;86;Oui
5878;Femme;0;Non;53;Oui;Fibre optique;Oui;Non;Annuel;Oui;Carte bancaire;106,95;5785,5;Oui
5879;Homme;0;Non;3;Non;Non;Oui;Non;Annuel;Non;Cheque papier;21,2;52,05;Non
5880;Homme;0;Non;33;Non;DSL;Oui;Oui;Bisannuel;Oui;Cheque papier;61,05;2018,4;Non
5881;Homme;0;Non;3;Non;DSL;Non;Non;Mensuel;Oui;Cheque electronique;29,6;79,45;Oui
5882;Femme;0;Non;34;Non;DSL;Oui;Non;Annuel;Oui;Virement bancaire;79,95;2727,3;Non
5883;Femme;0;Oui;14;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;19,7;263,65;Non
5884;Femme;0;Non;13;Non;Non;Oui;Non;Mensuel;Oui;Cheque papier;20,3;275,4;Non
5886;Homme;0;Oui;23;Oui;Non;Oui;Oui;Annuel;Non;Cheque papier;24,35;538,5;Non
5888;Homme;0;Oui;17;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;50,3;846,8;Non
5890;Homme;1;Non;59;Non;DSL;Non;Oui;Mensuel;Oui;Cheque electronique;50,25;2997,45;Non
5891;Femme;0;Non;69;Oui;DSL;Oui;Non;Bisannuel;Oui;Carte bancaire;85,35;5897,4;Non
5892;Homme;0;Non;11;Non;DSL;Non;Non;Annuel;Oui;Cheque electronique;41,6;470,6;Oui
5893;Homme;0;Non;10;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;51,65;524,5;Non
5895;Homme;0;Non;45;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;100,85;4740;Oui
5896;Femme;0;Oui;39;Non;DSL;Oui;Oui;Mensuel;Oui;Cheque papier;59,85;2341,5;Non
5899;Femme;0;Oui;33;Oui;Non;Oui;Oui;Annuel;Non;Carte bancaire;24,15;800,3;Non
5900;Homme;1;Non;67;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;75,7;5060,85;Non
5901;Homme;0;Oui;37;Non;DSL;Non;Oui;Mensuel;Non;Virement bancaire;40,2;1448,8;Oui
5902;Homme;0;Oui;49;Oui;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;84,5;4254,85;Oui
5903;Femme;0;Non;9;Non;DSL;Oui;Oui;Mensuel;Non;Cheque papier;50,85;466,6;Non
5904;Homme;0;Non;52;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;91,6;4627,8;Non
5905;Femme;0;Non;70;Oui;Fibre optique;Oui;Non;Annuel;Non;Cheque electronique;98,9;6838,6;Non
5906;Homme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;85;85;Non
5907;Femme;1;Non;14;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;78,95;1101,85;Oui
5908;Homme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;44,3;44,3;Non
5909;Homme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;20,2;20,2;Oui
5910;Femme;0;Non;52;Oui;Fibre optique;Oui;Non;Annuel;Oui;Cheque papier;80,2;4297,6;Non
5911;Homme;0;Non;6;Non;DSL;Oui;Non;Mensuel;Non;Cheque papier;60,9;414,1;Non
5912;Homme;0;Non;7;Non;DSL;Non;Oui;Mensuel;Non;Cheque papier;34,2;256,6;Non
5913;Femme;1;Non;47;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;85,2;3969,35;Oui
5914;Femme;0;Non;26;Non;Fibre optique;Oui;Non;Annuel;Oui;Carte bancaire;87,15;2274,1;Non
5915;Homme;0;Oui;25;Non;DSL;Oui;Oui;Mensuel;Non;Cheque electronique;54,3;1296,8;Non
5916;Homme;0;Non;69;Non;Non;Oui;Non;Bisannuel;Oui;Cheque papier;19,1;1268,85;Non
5917;Femme;0;Non;72;Oui;Fibre optique;Oui;Non;Bisannuel;Oui;Carte bancaire;112,75;8192,6;Non
5918;Homme;0;Non;4;Non;Non;Oui;Non;Mensuel;Oui;Cheque papier;19,95;59,25;Non
5919;Homme;0;Oui;59;Non;Non;Oui;Oui;Bisannuel;Non;Cheque papier;19,5;1147,85;Non
5920;Homme;0;Non;67;Non;DSL;Oui;Non;Bisannuel;Non;Virement bancaire;65,55;4361,55;Non
5921;Femme;1;Non;26;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;78,8;2006,1;Non
5922;Femme;0;Non;27;Non;DSL;Oui;Non;Annuel;Non;Cheque papier;78,2;2078,95;Non
5923;Homme;0;Oui;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Virement bancaire;105,25;7609,75;Non
5924;Femme;0;Non;6;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;89,25;487,05;Non
5925;Homme;0;Oui;62;Non;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;20,65;1218,45;Non
5926;Homme;0;Non;20;Oui;DSL;Oui;Non;Annuel;Oui;Cheque electronique;68,7;1416,2;Non
5928;Homme;0;Non;51;Oui;Non;Oui;Non;Bisannuel;Non;Cheque papier;24,75;1234,6;Non
5929;Femme;0;Oui;61;Non;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;19,75;1311,6;Non
5930;Homme;1;Non;62;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;89,1;5618,3;Non
5931;Femme;0;Non;72;Oui;Fibre optique;Oui;Non;Bisannuel;Oui;Virement bancaire;84,7;6185,15;Non
5932;Homme;1;Non;13;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;98;1237,85;Oui
5934;Homme;1;Non;3;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;105;294,45;Oui
5935;Femme;1;Non;26;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;93,85;2381,55;Oui
5937;Femme;0;Oui;38;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;19,95;756,4;Non
5938;Femme;1;Non;8;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;84;613,4;Oui
5939;Homme;1;Oui;34;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;108,9;3625,2;Non
5940;Homme;0;Non;18;Non;DSL;Non;Non;Mensuel;Non;Cheque papier;33,6;550,35;Non
5942;Femme;0;Non;36;Non;DSL;Non;Non;Mensuel;Oui;Virement bancaire;34,85;1267,2;Non
5944;Homme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;84,85;84,85;Oui
5945;Homme;0;Non;12;Non;DSL;Oui;Non;Mensuel;Non;Cheque papier;56,65;654,85;Oui
5946;Femme;1;Oui;57;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;95,3;5567,45;Non
5947;Femme;0;Non;42;Non;DSL;Oui;Non;Annuel;Non;Carte bancaire;73,9;3160,55;Oui
5949;Homme;0;Non;70;Non;Fibre optique;Oui;Oui;Bisannuel;Non;Virement bancaire;84,6;5706,2;Non
5950;Femme;0;Non;68;Non;DSL;Non;Non;Mensuel;Non;Cheque electronique;44,95;3085,35;Non
5951;Homme;0;Oui;1;Non;DSL;Non;Non;Mensuel;Oui;Cheque electronique;24,7;24,7;Non
5952;Femme;0;Non;37;Oui;Fibre optique;Oui;Non;Mensuel;Non;Carte bancaire;100,3;3541,4;Non
5953;Femme;0;Oui;4;Oui;Non;Oui;Non;Mensuel;Oui;Cheque papier;25,45;84,2;Non
5954;Homme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;50,7;50,7;Non
5955;Homme;0;Non;20;Non;DSL;Non;Non;Mensuel;Oui;Carte bancaire;55;1165,55;Non
5956;Homme;0;Oui;72;Non;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;68,4;4855,35;Non
5957;Femme;0;Non;31;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;89,9;2806,9;Oui
5958;Homme;1;Non;18;Non;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;78,55;1422,65;Oui
5960;Femme;0;Oui;33;Non;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;19,8;641,35;Non
5961;Femme;1;Non;62;Oui;Fibre optique;Oui;Non;Annuel;Non;Cheque electronique;84,45;4959,15;Non
5962;Femme;0;Non;1;Non;DSL;Non;Non;Mensuel;Non;Cheque papier;35,9;35,9;Non
5963;Homme;0;Non;16;Non;Fibre optique;Oui;Oui;Mensuel;Non;Virement bancaire;80,75;1321,3;Non
5965;Femme;0;Oui;49;Non;DSL;Oui;Oui;Mensuel;Non;Virement bancaire;61,75;3024,15;Non
5966;Homme;0;Oui;36;Non;DSL;Oui;Oui;Annuel;Oui;Carte bancaire;63,7;2188,5;Non
5968;Homme;1;Non;4;Non;DSL;Non;Non;Mensuel;Oui;Virement bancaire;25,2;102,5;Oui
5969;Femme;0;Non;12;Oui;DSL;Oui;Non;Annuel;Non;Cheque papier;74,05;872,65;Oui
5971;Homme;0;Non;5;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;89,15;413,25;Non
5973;Femme;1;Non;15;Oui;DSL;Oui;Non;Mensuel;Non;Carte bancaire;55;757,1;Oui
5974;Homme;0;Non;64;Oui;Fibre optique;Oui;Non;Bisannuel;Oui;Virement bancaire;104,4;6692,65;Non
5975;Homme;0;Oui;10;Non;Non;Oui;Oui;Mensuel;Oui;Carte bancaire;20,05;218,5;Non
5976;Homme;0;Oui;7;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;89,75;608,8;Oui
5977;Homme;0;Non;29;Non;DSL;Non;Non;Mensuel;Non;Cheque electronique;34,3;1004,75;Non
5978;Homme;0;Non;57;Non;Non;Oui;Non;Bisannuel;Non;Virement bancaire;20,65;1125,6;Non
